url,name,price,rating,reviewCount,description,asin,manufacturer
https://www.amazon.in/Harissons-Backpack-Abrassion-Integrated-backstaps/dp/B07P6CNKHV/ref=sr_1_132?crid=2M096C61O4MLT&keywords=bags&qid=1658679619&smid=A1NLOOOLLPERAA&sprefix=ba%2Caps%2C283&sr=8-132,"Harissons Bags Delta 39 L Polyester Navy Blue 15.6"" inch Laptop Backpack | Office, Travel and Casual Laptop Bag","₹1,926",4.3,"1,218",NA,NA,NA
https://www.amazon.in/Northzone-Lightweight-Backpacks-Stylish-College/dp/B08SKGRXXJ/ref=sr_1_131?crid=2M096C61O4MLT&keywords=bags&qid=1658679621&sprefix=ba%2Caps%2C283&sr=8-131,Northzone Lightweight School Bags Backpacks for Boys Girls Stylish Men and Women Casual Travel Laptop Bag College Office (Green),₹499,3.2,19,NA,NA,NA
https://www.amazon.in/Hoteon-Backpack-Anti-Theft-Earphone-Resistant/dp/B08HM4TQZZ/ref=sr_1_132?crid=2M096C61O4MLT&keywords=bags&qid=1658679621&smid=A1NO7NQ7CMFIEG&sprefix=ba%2Caps%2C283&sr=8-132,"Golden Wolf Laptop Bag,Business Anti Theft Backpack with Lock,Water Resistant College School Laptop Backpack with Rain Cover and USB Charging Port Earphone Port,Backpack Gifts for 15.6 inch Laptop 25 L Travel Bag For Women & Men,Dark Grey","₹1,756",4.4,"2,448",NA,NA,NA
https://www.amazon.in/SFANE-Polyester-Duffle-Women-Compartment/dp/B08PD15TXH/ref=sr_1_133?crid=2M096C61O4MLT&keywords=bags&qid=1658679621&smid=A2JZVJKL8GZ9MU&sprefix=ba%2Caps%2C283&sr=8-133,SFANE Yoga Series Polyester Gym Bag/Duffle Bag for Men & Women with Shoe Compartment (Grey),₹487,4.3,302,NA,NA,NA
https://www.amazon.in/HEROZ-Backpack-Resistant-Computer-17-3-inch/dp/B083N53TWB/ref=sr_1_134?crid=2M096C61O4MLT&keywords=bags&qid=1658679621&sprefix=ba%2Caps%2C283&sr=8-134,HEROZ Hacker 50 litres Nylon Travel Laptop Backpack Water Resistant Slim Durable Computer Book Bag Tracking Fits Up to 17.3-inch Laptop (058- All) (Grey & Red),"₹1,371",4.1,"3,214",NA,NA,NA
https://www.amazon.in/Fristo-FRB-315-Red-Women-Handbag/dp/B07MNRTDK5/ref=sr_1_135?crid=2M096C61O4MLT&keywords=bags&qid=1658679621&sprefix=ba%2Caps%2C283&sr=8-135,Fristo Women's Handbag (FRB-315_Red),₹489,4.0,"5,021",NA,NA,NA
https://www.amazon.in/Caprese-Nars-Womens-Sling-Black/dp/B07D3XLZ67/ref=sr_1_136?crid=2M096C61O4MLT&keywords=bags&qid=1658679621&sprefix=ba%2Caps%2C283&sr=8-136,Caprese Women's Sling bag,"₹1,290",4.3,224,NA,NA,NA
https://www.amazon.in/Harissons-Backpack-Abrassion-Integrated-backstaps/dp/B07P6CNKHV/ref=sr_1_137?crid=2M096C61O4MLT&keywords=bags&qid=1658679621&smid=A1NLOOOLLPERAA&sprefix=ba%2Caps%2C283&sr=8-137,"Harissons Bags Delta 39 L Polyester Navy Blue 15.6"" inch Laptop Backpack | Office, Travel and Casual Laptop Bag","₹1,926",4.3,"1,218",NA,NA,NA
https://www.amazon.in/Wesley-Briefcase-Professional-Messenger-Resistant/dp/B08K7PN23C/ref=sr_1_138?crid=2M096C61O4MLT&keywords=bags&qid=1658679621&sprefix=ba%2Caps%2C283&sr=8-138,Wesley Office Laptop Bag Briefcase Notebook Professional Business 15.6 Inch Briefcase Messenger Sling College Bag Water Resistant Laptop Bag Tablet Business Carrying Handbag for Women and Men… (Grey),₹423,4.3,"4,024",NA,NA,NA
https://www.amazon.in/Choice-Laptop-backpack-multicolor-unisex/dp/B09QMNYRVL/ref=sr_1_141?crid=2M096C61O4MLT&keywords=bags&qid=1658679621&sprefix=ba%2Caps%2C283&sr=8-141,Right Choice Laptop backpack multicolor unisex bag,₹499,3.2,75,NA,NA,NA
https://www.amazon.in/ADISA-Womens-Sling-SL5059-CRE_Off-White/dp/B09154JPWQ/ref=sr_1_142?crid=2M096C61O4MLT&keywords=bags&qid=1658679621&sprefix=ba%2Caps%2C283&sr=8-142,ADISA Women's Sling Bag,₹399,4.2,"1,611",NA,NA,NA
https://www.amazon.in/Laxella-Waterproof-Lightweight-Backpack-Students/dp/B093DRDJD4/ref=sr_1_143?crid=2M096C61O4MLT&keywords=bags&qid=1658679621&sprefix=ba%2Caps%2C283&sr=8-143,Laxella Casual Waterproof Lightweight Laptop Bag/Backpack for Men & Boys /Office School College Teens & Students.(Packof 1),₹470,3.4,101,NA,NA,NA
https://www.amazon.in/Hoteon-Backpack-Anti-Theft-Earphone-Resistant/dp/B08T96KXTF/ref=sr_1_144?crid=2M096C61O4MLT&keywords=bags&qid=1658679621&smid=A1NO7NQ7CMFIEG&sprefix=ba%2Caps%2C283&sr=8-144,"Golden Wolf Laptop Bag,Business Anti Theft Backpack with Lock,Water Resistant College School Laptop Backpack with Rain Cover and USB Charging Port Earphone Port,Backpack Gifts for 15.6 inch Laptop 25 L Travel Bag For Women & Men, Light Grey","₹1,756",4.4,"2,448",NA,NA,NA
https://www.amazon.in/Baggit-2121619-Womens-Western-Pink/dp/B09929PM71/ref=sr_1_145?crid=2M096C61O4MLT&keywords=bags&qid=1658679621&smid=A1WYWER0W24N8S&sprefix=ba%2Caps%2C283&sr=8-145,Baggit Women's Sling Bag,₹709,4.2,97,NA,NA,NA
https://www.amazon.in/ICEMART-Waterproof-Backpack-College-Students/dp/B09RPJQ971/ref=sr_1_146?crid=2M096C61O4MLT&keywords=bags&qid=1658679621&sprefix=ba%2Caps%2C283&sr=8-146,ICEMART 25 L Waterproof Laptop Bag/Backpack for Men Women Boys Girls/Office School College Teens & Students,₹499,3.6,8,NA,NA,NA
https://www.amazon.in/Hammonds-Flycatcher-Messenger-Compartment-LB106BR/dp/B07P2TQH78/ref=sr_1_147?crid=2M096C61O4MLT&keywords=bags&qid=1658679621&smid=A43ILAQ271414&sprefix=ba%2Caps%2C283&sr=8-147,Hammonds Flycatcher Original Bombay Brown Leather Laptop Messenger Bag for Laptop/MacBook up to 15.6 inch|Padded Laptop Compartment|Office Bag,"₹2,301",4.3,"3,740",NA,NA,NA
https://www.amazon.in/Martucci-Waterproof-Backpack-College-Business/dp/B0B1GHRTFF/ref=sr_1_148?crid=2M096C61O4MLT&keywords=bags&qid=1658679621&sprefix=ba%2Caps%2C283&sr=8-148,Martucci 16 inch 36L Casual Waterproof Laptop Backpack/Office Bag/School Bag/College Bag/Business Bag/Unisex Travel Backpack,₹639,5.0,11,NA,NA,NA
https://www.amazon.in/Pramadda-Pure-Luxury-Crossbody-Messenger/dp/B09RKKGQVR/ref=sr_1_147?crid=2M096C61O4MLT&keywords=bags&qid=1658679623&smid=A3NMIEVYR1VO0Z&sprefix=ba%2Caps%2C283&sr=8-147,Pramadda Pure Luxury Mini Faux Leather Mobile Sling Bag For Women | Stylish Side Shoulder Crossbody Bags For Girls Daily Use | Messenger Purse With Waist Bag 2 in 1 | Latest Trendy Handbags.,₹465,4.6,446,NA,NA,NA
https://www.amazon.in/Good-Friends-Military-Waterproof-Multicolor/dp/B08WYYDXBS/ref=sr_1_148?crid=2M096C61O4MLT&keywords=bags&qid=1658679623&sprefix=ba%2Caps%2C283&sr=8-148,Good Friends Military Bags Waterproof Laptop College School Bag for Boys Army Multicolor Strap Digital Watches,₹649,3.8,30,NA,NA,NA
https://www.amazon.in/SFANE-Polyester-Duffle-Women-Compartment/dp/B08PD15TXH/ref=sr_1_149?crid=2M096C61O4MLT&keywords=bags&qid=1658679623&smid=A2JZVJKL8GZ9MU&sprefix=ba%2Caps%2C283&sr=8-149,SFANE Yoga Series Polyester Gym Bag/Duffle Bag for Men & Women with Shoe Compartment (Grey),₹487,4.3,302,NA,NA,NA
https://www.amazon.in/HEROZ-Backpack-Resistant-Computer-17-3-inch/dp/B083N53TWB/ref=sr_1_150?crid=2M096C61O4MLT&keywords=bags&qid=1658679623&sprefix=ba%2Caps%2C283&sr=8-150,HEROZ Hacker 50 litres Nylon Travel Laptop Backpack Water Resistant Slim Durable Computer Book Bag Tracking Fits Up to 17.3-inch Laptop (058- All) (Grey & Red),"₹1,371",4.1,"3,214",NA,NA,NA
https://www.amazon.in/Harissons-Office-Laptop-Backpacks-Women/dp/B09D3XC9KW/ref=sr_1_151?crid=2M096C61O4MLT&keywords=bags&qid=1658679623&smid=A1NLOOOLLPERAA&sprefix=ba%2Caps%2C283&sr=8-151,Harissons Bags Volt 15.6 inch Office Laptop Backpacks for Men and Women,"₹1,399",4.3,111,NA,NA,NA
https://www.amazon.in/Choice-Laptop-backpack-multicolor-unisex/dp/B09QMNYRVL/ref=sr_1_152?crid=2M096C61O4MLT&keywords=bags&qid=1658679623&sprefix=ba%2Caps%2C283&sr=8-152,Right Choice Laptop backpack multicolor unisex bag,₹499,3.2,75,NA,NA,NA
https://www.amazon.in/Mokobara-Transit-Backpack-Laptop-Private/dp/B09V7G6CTW/ref=sr_1_153?crid=2M096C61O4MLT&keywords=bags&qid=1658679623&sprefix=ba%2Caps%2C283&sr=8-153,Mokobara The Transit Backpack Laptop Bag for Men and Women,"₹5,590",4.3,83,NA,NA,NA
https://www.amazon.in/Dell-Pro-Slim-Backpack-15/dp/B07PMQTB6T/ref=sr_1_154?crid=2M096C61O4MLT&keywords=bags&qid=1658679623&sprefix=ba%2Caps%2C283&sr=8-154,"Dell Pro Slim Backpack 15 - PO1520PS - Fits Most laptops up to 38.1 cm (15 inches, Black)","₹1,960",4.3,273,NA,NA,NA
https://www.amazon.in/Genie-Flamenco2-Backpack-Compatible-Resistant/dp/B08YF1XJXY/ref=sr_1_157?crid=2M096C61O4MLT&keywords=bags&qid=1658679623&smid=AXOGFIT0PZZ7G&sprefix=ba%2Caps%2C283&sr=8-157,"Genie Flamenco Laptop Casual Backpacks for Women, 16 inches, Stylish and Trendy College backpacks for girls, Water Resistant and Lightweight Mini Bags . Latest Collection (Sky Blue)",₹699,4.4,663,NA,NA,NA
https://www.amazon.in/Lavie-Extra-Large-Malnov-Womens/dp/B08LRFCBLW/ref=sr_1_158?crid=2M096C61O4MLT&keywords=bags&qid=1658679623&smid=A1WYWER0W24N8S&sprefix=ba%2Caps%2C283&sr=8-158,Lavie Women's Malnov Tote Bag | Ladies Purse Handbag,₹749,4.1,886,NA,NA,NA
https://www.amazon.in/Hoteon-Backpack-Anti-Theft-Earphone-Resistant/dp/B08T96KXTF/ref=sr_1_159?crid=2M096C61O4MLT&keywords=bags&qid=1658679623&smid=A1NO7NQ7CMFIEG&sprefix=ba%2Caps%2C283&sr=8-159,"Golden Wolf Laptop Bag,Business Anti Theft Backpack with Lock,Water Resistant College School Laptop Backpack with Rain Cover and USB Charging Port Earphone Port,Backpack Gifts for 15.6 inch Laptop 25 L Travel Bag For Women & Men, Light Grey","₹1,756",4.4,"2,448",NA,NA,NA
https://www.amazon.in/Ritzy-Waterproof-Hi-Quality-External-Resistant/dp/B09Q172X7J/ref=sr_1_160?crid=2M096C61O4MLT&keywords=bags&qid=1658679623&sprefix=ba%2Caps%2C283&sr=8-160,"Walkent Ritzy 15.6 inches Waterproof Laptop Bag - Hi-Quality PU, Anti Theft Design, External USB, Scratch Resistant","₹2,690",4.6,19,NA,NA,NA
https://www.amazon.in/Choice-Laptop-backpack-multicolor-unisex/dp/B09QMNCWMN/ref=sr_1_161?crid=2M096C61O4MLT&keywords=bags&qid=1658679623&sprefix=ba%2Caps%2C283&sr=8-161,Right Choice Laptop backpack multicolor unisex bag,₹499,3.2,75,NA,NA,NA
https://www.amazon.in/Storite-Leather-Laptop-Shoulder-Messenger/dp/B08BP4B949/ref=sr_1_162?crid=2M096C61O4MLT&keywords=bags&qid=1658679623&sprefix=ba%2Caps%2C283&sr=8-162,"Storite PU Leather Expandable Laptop Bag fits Up to 14 inch Laptop Messenger Organizer Bag/Shoulder Sling Office Bag for Men & Women – (40cm x 29cm x 6 cm, Black/Brown)",₹895,3.9,870,NA,NA,NA
https://www.amazon.in/Lenovo-Executive-Backpack-Water-resistant-Uncompromised/dp/B08R7QTPKB/ref=sr_1_163?crid=2M096C61O4MLT&keywords=bags&qid=1658679623&sprefix=ba%2Caps%2C283&sr=8-163,"Lenovo 39.63cm (15.6"")Executive Red Backpack,Made in India, Water-resistant, Uncompromised storage,Travel friendly Vented & Well-Padded Back Panel with Luggage strap,Padded adjustable shoulder straps",₹899,4.3,367,NA,NA,NA
https://www.amazon.in/Storite-Canvas-Business-Messenger-Bag/dp/B09DYTDSY6/ref=sr_1_164?crid=2M096C61O4MLT&keywords=bags&qid=1658679623&smid=A3FPNGXJ2Z95CC&sprefix=ba%2Caps%2C283&sr=8-164,"Storite Canvas Sling Cross Body Travel Office Business Messenger One Side Shoulder Bag for Men & Women (Grey, 33cm x 6.5cm x 27cm)",₹899,4.1,"1,384",NA,NA,NA
https://www.amazon.in/Wildcraft-School-Backpack-Wiki-Aztec/dp/B07117647K/ref=sr_1_163?crid=2M096C61O4MLT&keywords=bags&qid=1658679625&sprefix=ba%2Caps%2C283&sr=8-163,Wildcraft 28 Ltrs Pink School Backpack (Wiki 1 Aztec 1),₹999,4.0,110,NA,NA,NA
https://www.amazon.in/Red-Lemon-Waterproof-Backpack-Students/dp/B09XRC232T/ref=sr_1_164?crid=2M096C61O4MLT&keywords=bags&qid=1658679625&smid=A1A1JBOUJEFFNA&sprefix=ba%2Caps%2C283&sr=8-164,Red Lemon 38 L Casual Waterproof Laptop Bag/Backpack for Men Women Boys Girls/Office School College Teens & Students with Rain Cover USB Anti Theft Travel Backpack -Black,₹999,5.0,1,NA,NA,NA
https://www.amazon.in/Classic-Leather-Laptop-Backpack-LBPCLSLTH1901/dp/B07G4CYC74/ref=sr_1_165?crid=2M096C61O4MLT&keywords=bags&qid=1658679625&smid=AXOGFIT0PZZ7G&sprefix=ba%2Caps%2C283&sr=8-165,Gear Classic Anti Theft Faux Leather 20 Ltrs Tan Laptop Backpack (LBPCLSLTH1901),"₹1,027",4.5,"1,724",NA,NA,NA
https://www.amazon.in/Lenovo-Executive-Backpack-Water-resistant-Uncompromised/dp/B08R7QTPKB/ref=sr_1_166?crid=2M096C61O4MLT&keywords=bags&qid=1658679625&sprefix=ba%2Caps%2C283&sr=8-166,"Lenovo 39.63cm (15.6"")Executive Red Backpack,Made in India, Water-resistant, Uncompromised storage,Travel friendly Vented & Well-Padded Back Panel with Luggage strap,Padded adjustable shoulder straps",₹899,4.3,367,NA,NA,NA
https://www.amazon.in/PALAY%C2%AE-Backpack-Bangtan-Suitable-Students/dp/B09KMTWB5H/ref=sr_1_167?crid=2M096C61O4MLT&keywords=bags&qid=1658679625&smid=A3LL2A01BH2MDO&sprefix=ba%2Caps%2C283&sr=8-167,PALAY® BTS School Backpack Kpop Theme BTS Bangtan Girls Casual Backpack Suitable for Students Laptop Backpack and Casual Backpack That can Hold 15.6 inches Laptop Backpack,"₹1,518",3.7,57,NA,NA,NA
https://www.amazon.in/Harissons-Verge-Polyester-Laptop-Backpacks/dp/B08LBLY57X/ref=sr_1_168?crid=2M096C61O4MLT&keywords=bags&qid=1658679625&smid=A1NLOOOLLPERAA&sprefix=ba%2Caps%2C283&sr=8-168,Harissons Verge 36 Ltrs (15.6 inch) Laptop Backpack/Bag for Men and Women,"₹2,008",4.2,120,NA,NA,NA
https://www.amazon.in/Backpack-Toddler-Animal-Cartoon-Travel/dp/B089WFYJPX/ref=sr_1_169?crid=2M096C61O4MLT&keywords=bags&qid=1658679625&sprefix=ba%2Caps%2C283&sr=8-169,Blue Tree Cute Kids Backpack Toddler Bag Plush Animal Cartoon Mini Travel Bag for Baby Girl Boy 1-6 Years.,₹269,3.8,259,NA,NA,NA
https://www.amazon.in/COSMUS-WEBSTAR-LAPTOP-BACKPACK-BAGPACK/dp/B08D7CQCVG/ref=sr_1_170?crid=2M096C61O4MLT&keywords=bags&qid=1658679625&smid=A20PVHIS8DLHRJ&sprefix=ba%2Caps%2C283&sr=8-170,COSMUS WEBSTAR 45 CM LAPTOP BACKPACK 35 LTRS LARGE SCHOOL BAG / TRAVEL BAGPACK (NAVY),"₹1,115",4.2,694,NA,NA,NA
https://www.amazon.in/Backpack-Toddler-Animal-Cartoon-Travel/dp/B08D5RCWV9/ref=sr_1_173?crid=2M096C61O4MLT&keywords=bags&qid=1658679625&smid=AK3TK6366U371&sprefix=ba%2Caps%2C283&sr=8-173,Blue Tree Cute Kids Backpack Toddler Bag Plush Animal Cartoon Mini Travel Bag for Baby Girl Boy 1-6 Years (Cow),₹261.32,3.9,169,NA,NA,NA
https://www.amazon.in/Wildcraft-Polyester-Black-Laptop-8903338054290/dp/B012D4QKHW/ref=sr_1_174?crid=2M096C61O4MLT&keywords=bags&qid=1658679625&sprefix=ba%2Caps%2C283&sr=8-174,Wildcraft 44 cms Polyester Black Laptop Bag (8903338054290),"₹1,549",4.4,492,NA,NA,NA
https://www.amazon.in/ICEMART-Waterproof-Backpack-College-Students/dp/B09RPJQ971/ref=sr_1_175?crid=2M096C61O4MLT&keywords=bags&qid=1658679625&sprefix=ba%2Caps%2C283&sr=8-175,ICEMART 25 L Waterproof Laptop Bag/Backpack for Men Women Boys Girls/Office School College Teens & Students,₹499,3.6,8,NA,NA,NA
https://www.amazon.in/Backpack-Toddler-Animal-Cartoon-Smiling-Tiger/dp/B08D5N6QWN/ref=sr_1_176?crid=2M096C61O4MLT&keywords=bags&qid=1658679625&smid=AK3TK6366U371&sprefix=ba%2Caps%2C283&sr=8-176,Blue Tree Cute Kids Backpack Toddler Bag Plush Animal Cartoon Mini Travel Bag for Baby Girl Boy 1-6 Years (Smiling-Tiger),₹261,4.3,16,NA,NA,NA
https://www.amazon.in/HEROZ-Backpack-Resistant-Durable-Notebook/dp/B08BYQZYYC/ref=sr_1_177?crid=2M096C61O4MLT&keywords=bags&qid=1658679625&sprefix=ba%2Caps%2C283&sr=8-177,HEROZ Hammer Unisex Nylon 45 L Travel Laptop Backpack Water Resistant Slim Durable Fits Up to 17.3 Inch Laptop Notebook (All) (Navy Blue & Sky Blue),"₹1,399",4.3,"6,662",NA,NA,NA
https://www.amazon.in/Casual-Travel-Backpack-School-College/dp/B09PVCF9F8/ref=sr_1_178?crid=2M096C61O4MLT&keywords=bags&qid=1658679625&sprefix=ba%2Caps%2C283&sr=8-178,Blue 45 LTR Casual Travel Backpack School bag College bag Laptop bag 7kgs cabin bag,₹599,3.7,44,NA,NA,NA
https://www.amazon.in/Storite-Stylish-Sling-Bag-Grey/dp/B098L372Z7/ref=sr_1_179?crid=2M096C61O4MLT&keywords=bags&qid=1658679625&smid=A3FPNGXJ2Z95CC&sprefix=ba%2Caps%2C283&sr=8-179,"Storite Stylish Padded Small Nylon Sling Cross Body Travel Office Bag for Men Women (22.5cm x 9.5cm x 22.5 cm, Dark Grey)",₹599,3.9,619,NA,NA,NA
https://www.amazon.in/Storite-Canvas-Business-Messenger-Bag/dp/B09DYTDSY6/ref=sr_1_180?crid=2M096C61O4MLT&keywords=bags&qid=1658679625&smid=A3FPNGXJ2Z95CC&sprefix=ba%2Caps%2C283&sr=8-180,"Storite Canvas Sling Cross Body Travel Office Business Messenger One Side Shoulder Bag for Men & Women (Grey, 33cm x 6.5cm x 27cm)",₹899,4.1,"1,384",NA,NA,NA
https://www.amazon.in/Wildcraft-School-Backpack-Wiki-Aztec/dp/B07117647K/ref=sr_1_179?crid=2M096C61O4MLT&keywords=bags&qid=1658679627&sprefix=ba%2Caps%2C283&sr=8-179,Wildcraft 28 Ltrs Pink School Backpack (Wiki 1 Aztec 1),₹999,4.0,110,NA,NA,NA
https://www.amazon.in/Wildcraft-Canvas-Casual-Backpack-12247_Canvas_Black/dp/B0836GGJMT/ref=sr_1_180?crid=2M096C61O4MLT&keywords=bags&qid=1658679627&sprefix=ba%2Caps%2C283&sr=8-180,Wildcraft 31.5 Ltrs Pack 2 Canvas Black Casual Backpack (12247_Canvas_Black)(HxWxD : 18.5x13x8)(inches),"₹1,375",4.4,31,NA,NA,NA
https://www.amazon.in/Classic-Leather-Laptop-Backpack-LBPCLSLTH1901/dp/B07G4CYC74/ref=sr_1_181?crid=2M096C61O4MLT&keywords=bags&qid=1658679627&smid=AXOGFIT0PZZ7G&sprefix=ba%2Caps%2C283&sr=8-181,Gear Classic Anti Theft Faux Leather 20 Ltrs Tan Laptop Backpack (LBPCLSLTH1901),"₹1,027",4.5,"1,724",NA,NA,NA
https://www.amazon.in/Business-Briefcase-Resistant-Messenger-Shoulder/dp/B0B12RG4PN/ref=sr_1_182?crid=2M096C61O4MLT&keywords=bags&qid=1658679627&sprefix=ba%2Caps%2C283&sr=8-182,"KMC EXIM Laptop Bag, 15.6 Inch, Business Briefcase for Men Women,15inch Water Resistant Messenger Shoulder Bag with Strap, Durable Office Bag, for Computer/Notebook/MacBook,",₹549,NA,NA,NA,NA,NA
https://www.amazon.in/Isle-Locada-Hidesign-Womens-Sling/dp/B07TDTPRJ9/ref=sr_1_183?crid=2M096C61O4MLT&keywords=bags&qid=1658679627&smid=A1WYWER0W24N8S&sprefix=ba%2Caps%2C283&sr=8-183,Isle Locada By Hidesign Women's SLING BAG(MARSALA/BROWN),"₹1,899",4.4,250,NA,NA,NA
https://www.amazon.in/SAFARI-Cherry-Casual-Backpack-DAYPACKNEO15CBCRE/dp/B07NSBSV2Y/ref=sr_1_184?crid=2M096C61O4MLT&keywords=bags&qid=1658679627&smid=AXOGFIT0PZZ7G&sprefix=ba%2Caps%2C283&sr=8-184,SAFARI 15 Ltrs Cherry Red Casual/School/College Backpack (DAYPACKNEO15CBCRE),₹275,4.1,"4,273",NA,NA,NA
https://www.amazon.in/PALAY%C2%AE-Backpack-Bangtan-Suitable-Students/dp/B09KMTWB5H/ref=sr_1_185?crid=2M096C61O4MLT&keywords=bags&qid=1658679627&smid=A3LL2A01BH2MDO&sprefix=ba%2Caps%2C283&sr=8-185,PALAY® BTS School Backpack Kpop Theme BTS Bangtan Girls Casual Backpack Suitable for Students Laptop Backpack and Casual Backpack That can Hold 15.6 inches Laptop Backpack,"₹1,518",3.7,57,NA,NA,NA
https://www.amazon.in/Backpack-Toddler-Animal-Cartoon-Travel/dp/B089WFYJPX/ref=sr_1_186?crid=2M096C61O4MLT&keywords=bags&qid=1658679627&sprefix=ba%2Caps%2C283&sr=8-186,Blue Tree Cute Kids Backpack Toddler Bag Plush Animal Cartoon Mini Travel Bag for Baby Girl Boy 1-6 Years.,₹269,3.8,259,NA,NA,NA
https://www.amazon.in/Storite-Leather-Sling-Coffee-Brown/dp/B0983N9GXN/ref=sr_1_189?crid=2M096C61O4MLT&keywords=bags&qid=1658679627&smid=A3FPNGXJ2Z95CC&sprefix=ba%2Caps%2C283&sr=8-189,"Storite Stylish PU Leather Sling Cross Body Travel Office One Side Shoulder Bag for Men Women (25 cm x 11 cm x 20 cm, Coffee Brown)",₹699,4.0,347,NA,NA,NA
https://www.amazon.in/Backpack-Toddler-Animal-Cartoon-Travel/dp/B08D5RCWV9/ref=sr_1_190?crid=2M096C61O4MLT&keywords=bags&qid=1658679627&smid=AK3TK6366U371&sprefix=ba%2Caps%2C283&sr=8-190,Blue Tree Cute Kids Backpack Toddler Bag Plush Animal Cartoon Mini Travel Bag for Baby Girl Boy 1-6 Years (Cow),₹261.32,3.9,169,NA,NA,NA
https://www.amazon.in/Kleider-Nylon-Cross-Shoulder-Toaster/dp/B09RQM8HVG/ref=sr_1_191?crid=2M096C61O4MLT&keywords=bags&qid=1658679627&smid=A2B3JTOLC77ES8&sprefix=ba%2Caps%2C283&sr=8-191,Dein Kleider Nylon Cross Body Shoulder Toaster Sling Bag for Women (Black),₹289,3.9,50,NA,NA,NA
https://www.amazon.in/Backpack-Toddler-Animal-Cartoon-Smiling-Tiger/dp/B08D5N6QWN/ref=sr_1_192?crid=2M096C61O4MLT&keywords=bags&qid=1658679627&smid=AK3TK6366U371&sprefix=ba%2Caps%2C283&sr=8-192,Blue Tree Cute Kids Backpack Toddler Bag Plush Animal Cartoon Mini Travel Bag for Baby Girl Boy 1-6 Years (Smiling-Tiger),₹261,4.3,16,NA,NA,NA
https://www.amazon.in/HEROZ-Backpack-Resistant-Durable-Notebook/dp/B08BYQZYYC/ref=sr_1_193?crid=2M096C61O4MLT&keywords=bags&qid=1658679627&sprefix=ba%2Caps%2C283&sr=8-193,HEROZ Hammer Unisex Nylon 45 L Travel Laptop Backpack Water Resistant Slim Durable Fits Up to 17.3 Inch Laptop Notebook (All) (Navy Blue & Sky Blue),"₹1,399",4.3,"6,662",NA,NA,NA
https://www.amazon.in/Baggit-Womens-Sling-bag-Olive/dp/B09F3NCRFR/ref=sr_1_194?crid=2M096C61O4MLT&keywords=bags&qid=1658679627&smid=A1WYWER0W24N8S&sprefix=ba%2Caps%2C283&sr=8-194,Baggit Women's Sling Bag,₹555,3.6,24,NA,NA,NA
https://www.amazon.in/Fargo-Handbag-Women-Girls-Light5pc/dp/B09N3K2ZCP/ref=sr_1_195?crid=2M096C61O4MLT&keywords=bags&qid=1658679627&smid=A2J0EVES3HXP0T&sprefix=ba%2Caps%2C283&sr=8-195,Fargo Handbag For Women And Girls COMBO SET OF 5 (Light5pc),₹474,3.1,"1,472",NA,NA,NA
https://www.amazon.in/Storite-Stylish-Sling-Bag-Grey/dp/B098L372Z7/ref=sr_1_196?crid=2M096C61O4MLT&keywords=bags&qid=1658679627&smid=A3FPNGXJ2Z95CC&sprefix=ba%2Caps%2C283&sr=8-196,"Storite Stylish Padded Small Nylon Sling Cross Body Travel Office Bag for Men Women (22.5cm x 9.5cm x 22.5 cm, Dark Grey)",₹599,3.9,619,NA,NA,NA
https://www.amazon.in/Baggit-Womens-Satchel-Handbag-Grey/dp/B098TKJG1L/ref=sr_1_195?crid=2M096C61O4MLT&keywords=bags&qid=1658679629&smid=A1WYWER0W24N8S&sprefix=ba%2Caps%2C283&sr=8-195,Baggit Women Satchel Handbag (GREY),₹599,4.2,504,NA,NA,NA
https://www.amazon.in/Capriff-Waterproof-Backpack-Adjustable-Compartment/dp/B09YRR58YQ/ref=sr_1_196?crid=2M096C61O4MLT&keywords=bags&qid=1658679629&sprefix=ba%2Caps%2C283&sr=8-196,"Capriff Unisex Waterproof Laptop Bag/Backpack with Rain Cover, Adjustable Strap & 2 Compartment (Teal, 35 L)",₹729,3.6,7,NA,NA,NA
https://www.amazon.in/Storite-Lightweight-Travel-Bag-20x15-5x8-5/dp/B07GB9PKXB/ref=sr_1_197?crid=2M096C61O4MLT&keywords=bags&qid=1658679629&smid=A3FPNGXJ2Z95CC&sprefix=ba%2Caps%2C283&sr=8-197,Storite Women's Lightweight Foldable Rexine Travel Handbag Storage Carrying Bag (50 x 20x 38 cm) Off White,₹469,4.0,848,NA,NA,NA
https://www.amazon.in/Motherly-Stylish-Babies-Diaper-Mothers/dp/B07DMKJJB4/ref=sr_1_198?crid=2M096C61O4MLT&keywords=bags&qid=1658679629&sprefix=ba%2Caps%2C283&sr=8-198,Motherly Stylish Babies Diaper Bags for Mothers - Economical Version (Grey Pink),"₹1,849",4.6,"4,664",NA,NA,NA
https://www.amazon.in/Lenovo-Executive-Backpack-Water-resistant-Uncompromised/dp/B08R7QTPKB/ref=sr_1_199?crid=2M096C61O4MLT&keywords=bags&qid=1658679629&sprefix=ba%2Caps%2C283&sr=8-199,"Lenovo 39.63cm (15.6"")Executive Red Backpack,Made in India, Water-resistant, Uncompromised storage,Travel friendly Vented & Well-Padded Back Panel with Luggage strap,Padded adjustable shoulder straps",₹899,4.3,367,NA,NA,NA
